trial_store,control_store,sales_lift_pct_avg,customers_lift_pct_avg,txn_per_customer_lift_pct_avg,sales_p_value,customers_p_value,txn_per_customer_p_value,interpretation
77,233,29.134119993352154,23.478260869565215,-0.4730226334734098,0.23249826726977152,0.20963384229897938,0.9128612304940533,"Positive uplift, but not statistically strong"
86,138,10.493778235713718,8.278145695364234,-0.9526738443871539,0.17951622588715815,0.25063668833727404,0.7979009083429991,"Positive uplift, but not statistically strong"
88,178,36.201309016966405,14.20118343195265,-2.936995902467001,0.0216934660676469,0.026271008879704693,0.45910113918351536,Likely successful
